cbsa,state_code,zip,state_abrv,cbsa_name,zipname,pop10
32780,41,97530,OR,"Medford, OR (Metro)","Jacksonville, OR",6916
32780,41,97535,OR,"Medford, OR (Metro)","Phoenix, OR",5047
32780,41,97536,OR,"Medford, OR (Metro)","Prospect, OR",965
32780,41,97537,OR,"Medford, OR (Metro)","Rogue River, OR",6918
32780,41,97539,OR,"Medford, OR (Metro)","Shady Cove, OR",3329
32780,41,97540,OR,"Medford, OR (Metro)","Talent, OR",7930
32780,41,97541,OR,"Medford, OR (Metro)","Trail, OR",1478
32780,41,99999,OR,"Medford, OR (Metro)",99999,0
32820,5,72301,AR,"Memphis, TN-MS-AR (Metro)","West Memphis, AR",26069
32820,5,72325,AR,"Memphis, TN-MS-AR (Metro)","Clarkedale, AR",43
32820,5,72327,AR,"Memphis, TN-MS-AR (Metro)","Crawfordsville, AR",1732
32820,5,72331,AR,"Memphis, TN-MS-AR (Metro)","Earle, AR",3079
32820,5,72332,AR,"Memphis, TN-MS-AR (Metro)","Edmondson, AR",104
32820,5,72339,AR,"Memphis, TN-MS-AR (Metro)","Gilmore, AR",204
32820,5,72348,AR,"Memphis, TN-MS-AR (Metro)","Hughes, AR",721
32820,5,72364,AR,"Memphis, TN-MS-AR (Metro)","Marion, AR",15831
32820,5,72376,AR,"Memphis, TN-MS-AR (Metro)","Proctor, AR",1977
32820,5,72384,AR,"Memphis, TN-MS-AR (Metro)","Turrell, AR",953
32820,5,72386,AR,"Memphis, TN-MS-AR (Metro)","Tyronza, AR",189
32820,5,99999,AR,"Memphis, TN-MS-AR (Metro)",99999,0
32820,28,38603,MS,"Memphis, TN-MS-AR (Metro)","Ashland, MS",2840
32820,28,38610,MS,"Memphis, TN-MS-AR (Metro)","Blue Mountain, MS",126
32820,28,38611,MS,"Memphis, TN-MS-AR (Metro)","Byhalia, MS",17202
32820,28,38618,MS,"Memphis, TN-MS-AR (Metro)","Coldwater, MS",12031
32820,28,38619,MS,"Memphis, TN-MS-AR (Metro)","Como, MS",119
32820,28,38626,MS,"Memphis, TN-MS-AR (Metro)","Dundee, MS",1012
32820,28,38629,MS,"Memphis, TN-MS-AR (Metro)","Falkner, MS",225
32820,28,38632,MS,"Memphis, TN-MS-AR (Metro)","Hernando, MS",24377
32820,28,38633,MS,"Memphis, TN-MS-AR (Metro)","Hickory Flat, MS",2097
32820,28,38635,MS,"Memphis, TN-MS-AR (Metro)","Holly Springs, MS",15941
32820,28,38637,MS,"Memphis, TN-MS-AR (Metro)","Horn Lake, MS",26066
32820,28,38641,MS,"Memphis, TN-MS-AR (Metro)","Lake Cormorant, MS",2338
32820,28,38642,MS,"Memphis, TN-MS-AR (Metro)","Lamar, MS",2321
32820,28,38647,MS,"Memphis, TN-MS-AR (Metro)","Michigan City, MS",1143
32820,28,38650,MS,"Memphis, TN-MS-AR (Metro)","Myrtle, MS",29
32820,28,38651,MS,"Memphis, TN-MS-AR (Metro)","Nesbit, MS",7103
32820,28,38654,MS,"Memphis, TN-MS-AR (Metro)","Olive Branch, MS",45956
32820,28,38659,MS,"Memphis, TN-MS-AR (Metro)","Potts Camp, MS",2841
32820,28,38661,MS,"Memphis, TN-MS-AR (Metro)","Red Banks, MS",2039
32820,28,38663,MS,"Memphis, TN-MS-AR (Metro)","Ripley, MS",49
32820,28,38664,MS,"Memphis, TN-MS-AR (Metro)","Tunica Resorts, MS",3279
32820,28,38665,MS,"Memphis, TN-MS-AR (Metro)","Sarah, MS",2180
32820,28,38668,MS,"Memphis, TN-MS-AR (Metro)","Senatobia, MS",14462
32820,28,38670,MS,"Memphis, TN-MS-AR (Metro)","Sledge, MS",112
32820,28,38671,MS,"Memphis, TN-MS-AR (Metro)","Southaven, MS",35712
32820,28,38672,MS,"Memphis, TN-MS-AR (Metro)","Southaven, MS",11249
32820,28,38676,MS,"Memphis, TN-MS-AR (Metro)","Tunica, MS",6375
32820,28,38680,MS,"Memphis, TN-MS-AR (Metro)","Walls, MS",6194
32820,28,38683,MS,"Memphis, TN-MS-AR (Metro)","Walnut, MS",139
32820,28,38685,MS,"Memphis, TN-MS-AR (Metro)","Waterford, MS",1232
32820,47,38002,TN,"Memphis, TN-MS-AR (Metro)","Lakeland, TN",38927
32820,47,38004,TN,"Memphis, TN-MS-AR (Metro)","Atoka, TN",9866
32820,47,38011,TN,"Memphis, TN-MS-AR (Metro)","Brighton, TN",9908
32820,47,38015,TN,"Memphis, TN-MS-AR (Metro)","Burlison, TN",2828
32820,47,38016,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",43079
32820,47,38017,TN,"Memphis, TN-MS-AR (Metro)","Collierville, TN",48642
32820,47,38018,TN,"Memphis, TN-MS-AR (Metro)","Cordova, TN",35059
32820,47,38019,TN,"Memphis, TN-MS-AR (Metro)","Covington, TN",15601
32820,47,38023,TN,"Memphis, TN-MS-AR (Metro)","Drummonds, TN",6146
32820,47,38028,TN,"Memphis, TN-MS-AR (Metro)","Eads, TN",6883
32820,47,38029,TN,"Memphis, TN-MS-AR (Metro)","Ellendale, TN (PO Boxes)",80
32820,47,38036,TN,"Memphis, TN-MS-AR (Metro)","Gallaway, TN",478
32820,47,38039,TN,"Memphis, TN-MS-AR (Metro)","Grand Junction, TN",290
32820,47,38042,TN,"Memphis, TN-MS-AR (Metro)","Hickory Valley, TN",12
32820,47,38046,TN,"Memphis, TN-MS-AR (Metro)","La Grange, TN",108
32820,47,38049,TN,"Memphis, TN-MS-AR (Metro)","Mason, TN",4984
32820,47,38053,TN,"Memphis, TN-MS-AR (Metro)","Millington, TN",27932
32820,47,38054,TN,"Memphis, TN-MS-AR (Metro)","Millington, TN",284
32820,47,38057,TN,"Memphis, TN-MS-AR (Metro)","Moscow, TN",3649
32820,47,38058,TN,"Memphis, TN-MS-AR (Metro)","Munford, TN",10236
32820,47,38060,TN,"Memphis, TN-MS-AR (Metro)","Oakland, TN",9496
32820,47,38066,TN,"Memphis, TN-MS-AR (Metro)","Rossville, TN",2630
32820,47,38068,TN,"Memphis, TN-MS-AR (Metro)","Somerville, TN",10941
32820,47,38069,TN,"Memphis, TN-MS-AR (Metro)","Stanton, TN",365
32820,47,38075,TN,"Memphis, TN-MS-AR (Metro)","Whiteville, TN",342
32820,47,38076,TN,"Memphis, TN-MS-AR (Metro)","Williston, TN",847
32820,47,38103,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",12180
32820,47,38104,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",23409
32820,47,38105,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",6184
32820,47,38106,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",27222
32820,47,38107,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",17698
32820,47,38108,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",18729
32820,47,38109,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",46594
32820,47,38111,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",41742
32820,47,38112,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",17472
32820,47,38114,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",26905
32820,47,38115,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",39129
32820,47,38116,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",40404
32820,47,38117,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",26125
32820,47,38118,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",41465
32820,47,38119,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",22330
32820,47,38120,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",14237
32820,47,38122,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",25270
32820,47,38125,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",36150
32820,47,38126,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",7334
32820,47,38127,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",45248
32820,47,38128,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",44863
32820,47,38131,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",0
32820,47,38132,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",7
32820,47,38133,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",20787
32820,47,38134,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",41948
32820,47,38135,TN,"Memphis, TN-MS-AR (Metro)","Bartlett, TN",30657
32820,47,38138,TN,"Memphis, TN-MS-AR (Metro)","Germantown, TN",24045
32820,47,38139,TN,"Memphis, TN-MS-AR (Metro)","Germantown, TN",16086
32820,47,38141,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",22462
32820,47,38152,TN,"Memphis, TN-MS-AR (Metro)","Memphis, TN",834
32820,47,72338,TN,"Memphis, TN-MS-AR (Metro)","Frenchmans Bayou, AR",9
32820,47,99999,TN,"Memphis, TN-MS-AR (Metro)",99999,0
32860,55,54005,WI,"Menomonie, WI (Micro)","Clear Lake, WI",105
32860,55,54013,WI,"Menomonie, WI (Micro)","Glenwood City, WI",32
32860,55,54701,WI,"Menomonie, WI (Micro)","Eau Claire, WI",131
32860,55,54703,WI,"Menomonie, WI (Micro)","Eau Claire, WI",215
32860,55,54721,WI,"Menomonie, WI (Micro)","Arkansaw, WI",79
32860,55,54724,WI,"Menomonie, WI (Micro)","Bloomer, WI",7
32860,55,54725,WI,"Menomonie, WI (Micro)","Boyceville, WI",2897
32860,55,54730,WI,"Menomonie, WI (Micro)","Colfax, WI",4309
32860,55,54734,WI,"Menomonie, WI (Micro)","Downing, WI",812
32860,55,54736,WI,"Menomonie, WI (Micro)","Durand, WI",32
32860,55,54737,WI,"Menomonie, WI (Micro)","Eau Galle, WI",452
32860,55,54739,WI,"Menomonie, WI (Micro)","Elk Mound, WI",3827
32860,55,54740,WI,"Menomonie, WI (Micro)","Elmwood, WI",497
32860,55,54749,WI,"Menomonie, WI (Micro)","Knapp, WI",1091
32860,55,54751,WI,"Menomonie, WI (Micro)","Menomonie, WI",25642
32860,55,54755,WI,"Menomonie, WI (Micro)","Mondovi, WI",1079
32860,55,54757,WI,"Menomonie, WI (Micro)","New Auburn, WI",422
32860,55,54762,WI,"Menomonie, WI (Micro)","Prairie Farm, WI",101
32860,55,54763,WI,"Menomonie, WI (Micro)","Ridgeland, WI",982
32860,55,54765,WI,"Menomonie, WI (Micro)","Sand Creek, WI (PO Boxes)",24
32860,55,54767,WI,"Menomonie, WI (Micro)","Spring Valley, WI",18
32860,55,54772,WI,"Menomonie, WI (Micro)","Wheeler, WI",1103
32900,6,93610,CA,"Merced, CA (Metro)","Chowchilla, CA",193
32900,6,93620,CA,"Merced, CA (Metro)","Dos Palos, CA",9003
32900,6,93622,CA,"Merced, CA (Metro)","Firebaugh, CA",44
32900,6,93635,CA,"Merced, CA (Metro)","Los Banos, CA",38776
32900,6,93665,CA,"Merced, CA (Metro)","South Dos Palos, CA",472
32900,6,95301,CA,"Merced, CA (Metro)","Atwater, CA",37073
32900,6,95303,CA,"Merced, CA (Metro)","Ballico, CA",912
32900,6,95312,CA,"Merced, CA (Metro)","Cressey, CA",268
32900,6,95315,CA,"Merced, CA (Metro)","Delhi, CA",13018
32900,6,95317,CA,"Merced, CA (Metro)","El Nido, CA",817
32900,6,95322,CA,"Merced, CA (Metro)","Gustine, CA",8942
32900,6,95324,CA,"Merced, CA (Metro)","Hilmar-Irwin, CA",7324
32900,6,95333,CA,"Merced, CA (Metro)","Le Grand, CA",2942
32900,6,95334,CA,"Merced, CA (Metro)","Livingston, CA",15457
32900,6,95340,CA,"Merced, CA (Metro)","Merced, CA",33931
32900,6,95341,CA,"Merced, CA (Metro)","Merced, CA",32967
32900,6,95348,CA,"Merced, CA (Metro)","Merced, CA",30805
32900,6,95360,CA,"Merced, CA (Metro)","Newman, CA",181
32900,6,95365,CA,"Merced, CA (Metro)","Planada, CA",4985
32900,6,95369,CA,"Merced, CA (Metro)","Snelling, CA",1019
32900,6,95374,CA,"Merced, CA (Metro)","Stevinson, CA",2030
32900,6,95380,CA,"Merced, CA (Metro)","Turlock, CA",1559
32900,6,95388,CA,"Merced, CA (Metro)","Winton, CA",13074
32900,6,99999,CA,"Merced, CA (Metro)",99999,1
32940,28,39301,MS,"Meridian, MS (Micro)","Meridian, MS",27449
32940,28,39305,MS,"Meridian, MS (Micro)","Meridian, MS",20431
32940,28,39307,MS,"Meridian, MS (Micro)","Meridian, MS",18603
32940,28,39309,MS,"Meridian, MS (Micro)","Meridian Station, MS",601
32940,28,39320,MS,"Meridian, MS (Micro)","Bailey, MS",1828
32940,28,39323,MS,"Meridian, MS (Micro)","Chunky, MS",263
32940,28,39325,MS,"Meridian, MS (Micro)","Collinsville, MS",5436
32940,28,39326,MS,"Meridian, MS (Micro)","Daleville, MS",720
32940,28,39328,MS,"Meridian, MS (Micro)","De Kalb, MS",4806
32940,28,39330,MS,"Meridian, MS (Micro)","Enterprise, MS",2606
32940,28,39335,MS,"Meridian, MS (Micro)","Lauderdale, MS",3160
32940,28,39342,MS,"Meridian, MS (Micro)","Marion, MS",1287
32940,28,39347,MS,"Meridian, MS (Micro)","Pachuta, MS",604
32940,28,39350,MS,"Meridian, MS (Micro)","Philadelphia, MS",414
32940,28,39352,MS,"Meridian, MS (Micro)","Porterville, MS",812
32940,28,39354,MS,"Meridian, MS (Micro)","Preston, MS",1486
32940,28,39355,MS,"Meridian, MS (Micro)","Quitman, MS",7131
32940,28,39358,MS,"Meridian, MS (Micro)","Scooba, MS",1673
32940,28,39360,MS,"Meridian, MS (Micro)","Shubuta, MS",2400
32940,28,39361,MS,"Meridian, MS (Micro)","Shuqualak, MS",13
32940,28,39363,MS,"Meridian, MS (Micro)","Stonewall, MS",1773
32940,28,39364,MS,"Meridian, MS (Micro)","Toomsuba, MS",2985
32940,28,39365,MS,"Meridian, MS (Micro)","Union, MS",3
32940,28,39366,MS,"Meridian, MS (Micro)","Vossburg, MS",566
32940,28,39367,MS,"Meridian, MS (Micro)","Waynesboro, MS",251
32940,28,39439,MS,"Meridian, MS (Micro)","Heidelberg, MS",148
32980,55,54435,WI,"Merrill, WI (Micro)","Gleason, WI",1596
32980,55,54442,WI,"Merrill, WI (Micro)","Irma, WI",1177
32980,55,54452,WI,"Merrill, WI (Micro)","Merrill, WI",17851
32980,55,54487,WI,"Merrill, WI (Micro)","Tomahawk, WI",7820
32980,55,54501,WI,"Merrill, WI (Micro)","Rhinelander, WI",128
32980,55,54564,WI,"Merrill, WI (Micro)","Tripoli, WI",171
33020,29,63345,MO,"Mexico, MO (Micro)","Farber, MO",393
33020,29,63352,MO,"Mexico, MO (Micro)","Laddonia, MO",1022
33020,29,63359,MO,"Mexico, MO (Micro)","Middletown, MO",52
33020,29,63382,MO,"Mexico, MO (Micro)","Vandalia, MO",4546
33020,29,63384,MO,"Mexico, MO (Micro)","Wellsville, MO",99
33020,29,65232,MO,"Mexico, MO (Micro)","Benton City, MO",249
33020,29,65240,MO,"Mexico, MO (Micro)","Centralia, MO",1302
33020,29,65243,MO,"Mexico, MO (Micro)","Clark, MO",883
33020,29,65264,MO,"Mexico, MO (Micro)","Martinsburg, MO",608
33020,29,65265,MO,"Mexico, MO (Micro)","Mexico, MO",15335
33020,29,65280,MO,"Mexico, MO (Micro)","Rush Hill, MO",243
33020,29,65284,MO,"Mexico, MO (Micro)","Sturgeon, MO",102
33020,29,65285,MO,"Mexico, MO (Micro)","Thompson, MO",695
33060,40,74331,OK,"Miami, OK (Micro)","Afton, OK",1535
33060,40,74333,OK,"Miami, OK (Micro)","Bluejacket, OK",74
33060,40,74339,OK,"Miami, OK (Micro)","Commerce, OK",2606
33060,40,74343,OK,"Miami, OK (Micro)","Fairland, OK",3100
33060,40,74344,OK,"Miami, OK (Micro)","Grove, OK",51
33060,40,74354,OK,"Miami, OK (Micro)","Miami, OK",18025
33060,40,74358,OK,"Miami, OK (Micro)","North Miami, OK",270
33060,40,74360,OK,"Miami, OK (Micro)","Picher, OK",31
33060,40,74363,OK,"Miami, OK (Micro)","Quapaw, OK",2892
33060,40,74370,OK,"Miami, OK (Micro)","Wyandotte, OK",3264
33100,12,33004,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Dania Beach, FL",15588
33100,12,33009,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hallandale Beach, FL",39341
33100,12,33010,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",46187
33100,12,33012,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",72248
33100,12,33013,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",33852
33100,12,33014,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",40654
33100,12,33015,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Country Club, FL",63544
33100,12,33016,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",45342
33100,12,33018,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hialeah, FL",46117
33100,12,33019,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hollywood, FL",15107
33100,12,33020,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hollywood, FL",41329
33100,12,33021,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hollywood, FL",45921
33100,12,33023,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miramar, FL",63576
33100,12,33024,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Hollywood, FL",63916
33100,12,33025,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miramar, FL",59039
33100,12,33026,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pembroke Pines, FL",28498
33100,12,33027,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miramar, FL",57663
33100,12,33028,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pembroke Pines, FL",26696
33100,12,33029,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pembroke Pines, FL",45235
33100,12,33030,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Homestead, FL",34110
33100,12,33031,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Homestead, FL",5859
33100,12,33032,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Princeton, FL",34088
33100,12,33033,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Leisure City, FL",49028
33100,12,33034,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Florida City, FL",18610
33100,12,33035,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Homestead, FL",13497
33100,12,33039,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Homestead, FL",122
33100,12,33054,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Opa-locka, FL",29061
33100,12,33055,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Gardens, FL",43194
33100,12,33056,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Gardens, FL",35059
33100,12,33060,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pompano Beach, FL",32154
33100,12,33062,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pompano Beach, FL",23948
33100,12,33063,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Margate, FL",51019
33100,12,33064,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pompano Beach, FL",52969
33100,12,33065,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Springs, FL",51921
33100,12,33066,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coconut Creek, FL",15760
33100,12,33067,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Springs, FL",26458
33100,12,33068,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","North Lauderdale, FL",49824
33100,12,33069,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pompano Beach, FL",25700
33100,12,33071,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Springs, FL",36964
33100,12,33073,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coconut Creek, FL",29168
33100,12,33076,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Springs, FL",29751
33100,12,33101,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",0
33100,12,33109,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Beach, FL",594
33100,12,33122,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",1
33100,12,33125,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",52677
33100,12,33126,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",46867
33100,12,33127,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",28909
33100,12,33128,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",7562
33100,12,33129,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",13833
33100,12,33130,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",26108
33100,12,33131,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",14917
33100,12,33132,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",11165
33100,12,33133,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",31926
33100,12,33134,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Gables, FL",37456
33100,12,33135,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",36066
33100,12,33136,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",13791
33100,12,33137,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",19410
33100,12,33138,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",27571
33100,12,33139,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Beach, FL",38613
33100,12,33140,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Beach, FL",21210
33100,12,33141,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Beach, FL",35249
33100,12,33142,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",52606
33100,12,33143,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Glenvar Heights, FL",31407
33100,12,33144,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",26903
33100,12,33145,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",29758
33100,12,33146,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Gables, FL",14995
33100,12,33147,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","West Little River, FL",46933
33100,12,33149,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Key Biscayne, FL",12389
33100,12,33150,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",27811
33100,12,33154,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Surfside, FL",13971
33100,12,33155,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Coral Terrace, FL",43788
33100,12,33156,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Pinecrest, FL",31315
33100,12,33157,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palmetto Bay, FL",63226
33100,12,33158,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Palmetto Bay, FL",6694
33100,12,33160,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Sunny Isles Beach, FL",40053
33100,12,33161,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","North Miami, FL",53710
33100,12,33162,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","North Miami Beach, FL",43539
33100,12,33165,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","University Park, FL",56149
33100,12,33166,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Springs, FL",23038
33100,12,33167,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Westview, FL",18846
33100,12,33168,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","North Miami, FL",25792
33100,12,33169,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami Gardens, FL",39353
33100,12,33170,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Goulds, FL",12253
33100,12,33172,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Fountainebleau, FL",37664
33100,12,33173,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Kendall, FL",33141
33100,12,33174,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Sweetwater, FL",32524
33100,12,33175,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Tamiami, FL",53206
33100,12,33176,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Kendall, FL",50170
33100,12,33177,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","South Miami Heights, FL",53191
33100,12,33178,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Doral, FL",39489
33100,12,33179,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Ives Estates, FL",41332
33100,12,33180,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Aventura, FL",30840
33100,12,33181,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","North Miami, FL",18413
33100,12,33182,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Tamiami, FL",16929
33100,12,33183,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Kendale Lakes, FL",35949
33100,12,33184,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Tamiami, FL",21075
33100,12,33185,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",27189
33100,12,33186,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","The Crossings, FL",67137
33100,12,33187,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Richmond West, FL",16315
33100,12,33189,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Cutler Bay, FL",23828
33100,12,33190,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Cutler Bay, FL",11593
33100,12,33193,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Kendall West, FL",46044
33100,12,33194,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Miami, FL",7742
33100,12,33196,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","The Hammocks, FL",43620
33100,12,33301,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Fort Lauderdale, FL",14586
33100,12,33304,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Fort Lauderdale, FL",17724
33100,12,33305,FL,"Miami-Fort Lauderdale-West Palm Beach, FL (Metro)","Fort Lauderdale, FL",11927
